ticker,volume,open,close,high,low,window_start,transactions
O:TAC260116C00019000,6,0.02,0.05,0.05,0.02,1765861200000000000,2
O:TAC260116P00015000,1,1.73,1.73,1.73,1.73,1765861200000000000,1
O:TAC260116P00016000,10,2.47,2.47,2.47,2.47,1765861200000000000,2
O:TAC260320C00013000,16,1.86,1.9,1.9,1.86,1765861200000000000,3
O:TAC260320C00014000,21,1.01,1.33,1.33,1,1765861200000000000,4
O:TAC260320C00015000,9,1,0.95,1,0.95,1765861200000000000,3
O:TAC260320C00018000,15,0.39,0.35,0.39,0.35,1765861200000000000,3
O:TAC260320C00020000,2,0.4,0.25,0.4,0.25,1765861200000000000,2
O:TAC260320C00021000,1,0.4,0.4,0.4,0.4,1765861200000000000,1
O:TAC260320P00013000,30,1.17,1.17,1.17,1.17,1765861200000000000,1
O:TAC260515C00017000,1,1,1,1,1,1765861200000000000,1
O:TAC260515P00010000,1,0.5,0.5,0.5,0.5,1765861200000000000,1
O:TAC260515P00011000,2,0.75,0.7,0.75,0.7,1765861200000000000,2
O:TAC260618C00015000,1,1.7,1.7,1.7,1.7,1765861200000000000,1
O:TAC260821C00015000,1,1.99,1.99,1.99,1.99,1765861200000000000,1
O:TAC261120C00008000,6,6.7,6.7,6.7,6.7,1765861200000000000,1
O:TAC261120C00015000,1,2.44,2.44,2.44,2.44,1765861200000000000,1
O:TAC261120C00017000,10,1.8,1.8,1.8,1.76,1765861200000000000,5
O:TAC261120C00022000,1,0.9,0.9,0.9,0.9,1765861200000000000,1
O:TAC261120C00025000,5,0.65,0.63,0.65,0.63,1765861200000000000,2
O:TAIL260320C00012000,40,0.55,0.55,0.55,0.5,1765861200000000000,4
O:TAK251219C00015000,1,0.1,0.1,0.1,0.1,1765861200000000000,1
O:TAK260116C00015000,2,0.16,0.15,0.16,0.15,1765861200000000000,2
O:TAK260417C00015000,10,0.45,0.45,0.45,0.45,1765861200000000000,1
O:TAK260717C00015000,2,1.05,1.05,1.05,1.05,1765861200000000000,1
O:TAL251219C00007000,1,4.19,4.19,4.19,4.19,1765861200000000000,1
O:TAL251219C00011000,1,0.34,0.34,0.34,0.34,1765861200000000000,1
O:TAL260116C00006000,1,5.16,5.16,5.16,5.16,1765861200000000000,1
O:TAL260116C00012000,1,0.35,0.35,0.35,0.35,1765861200000000000,1
O:TAL260116P00011000,15,0.5,0.44,0.5,0.44,1765861200000000000,2
O:TAL260220C00011000,120,0.98,0.97,0.98,0.96,1765861200000000000,10
O:TAL260220C00012000,1,0.73,0.73,0.73,0.73,1765861200000000000,1
O:TAL270115C00010000,14,3,3.1,3.1,3,1765861200000000000,3
O:TALK260116C00003000,826,0.6,0.68,0.7,0.6,1765861200000000000,12
O:TALK260116C00004000,397,0.01,0.15,0.15,0.01,1765861200000000000,6
O:TALK260116C00005000,200,0.05,0.05,0.05,0.05,1765861200000000000,1
O:TALK260417C00001500,1,2,2,2,2,1765861200000000000,1
O:TALK260417C00002000,1,1.65,1.65,1.65,1.65,1765861200000000000,1
O:TALK260417C00003000,6,0.9,0.89,0.9,0.89,1765861200000000000,3
O:TALK260417C00004000,11,0.4,0.45,0.49,0.4,1765861200000000000,5
O:TALK260717C00003000,1,1.05,1.05,1.05,1.05,1765861200000000000,1
O:TALK260717C00005000,1,0.33,0.33,0.33,0.33,1765861200000000000,1
O:TALO251219C00010000,1,0.76,0.76,0.76,0.76,1765861200000000000,1
O:TALO260116C00010000,10,1.16,1.16,1.16,1.16,1765861200000000000,1
O:TALO260417C00010000,7,1.63,1.6,1.67,1.6,1765861200000000000,3
O:TALO260417C00012500,10,0.54,0.54,0.54,0.54,1765861200000000000,1
O:TALO260417C00015000,15,0.2,0.2,0.2,0.2,1765861200000000000,1
O:TALO260417P00010000,34,0.75,0.81,0.81,0.75,1765861200000000000,3
O:TAN251219C00038000,1,9.4,9.4,9.4,9.4,1765861200000000000,1
O:TAN251219C00039000,1,8.4,8.4,8.4,8.4,1765861200000000000,1
O:TAN251219C00045000,4,2.59,3,3,2.59,1765861200000000000,3
O:TAN251219C00047000,4,1.48,1.16,1.48,1.16,1765861200000000000,2
O:TAN251219C00048000,2,0.85,0.87,0.87,0.85,1765861200000000000,2
O:TAN251219C00049000,8,0.55,0.39,0.66,0.39,1765861200000000000,5
O:TAN251219C00050000,8,0.43,0.24,0.43,0.24,1765861200000000000,3
O:TAN251219C00054000,9,0.05,0.08,0.1,0.05,1765861200000000000,5
O:TAN251219P00038000,2,0.05,0.03,0.05,0.03,1765861200000000000,2
O:TAN251219P00045000,2,0.2,0.2,0.2,0.2,1765861200000000000,1
O:TAN251219P00046000,1,0.3,0.3,0.3,0.3,1765861200000000000,1
O:TAN251219P00047000,1,0.7,0.7,0.7,0.7,1765861200000000000,1
O:TAN251219P00051000,1,3.47,3.47,3.47,3.47,1765861200000000000,1
O:TAN260116C00035000,10,11.8,11.8,11.8,11.8,1765861200000000000,1
O:TAN260116C00041000,1,6.8,6.8,6.8,6.8,1765861200000000000,1
O:TAN260116C00045000,4,3.54,3.7,3.7,3.54,1765861200000000000,2
O:TAN260116C00046000,1,3.2,3.2,3.2,3.2,1765861200000000000,1
O:TAN260116C00047000,1,2.42,2.42,2.42,2.42,1765861200000000000,1
O:TAN260116C00049000,4,1.61,1.54,1.61,1.54,1765861200000000000,2
O:TAN260116C00050000,1,1.07,1.07,1.07,1.07,1765861200000000000,1
O:TAN260116C00053000,3,0.47,0.47,0.47,0.47,1765861200000000000,2
O:TAN260116C00055000,5,0.37,0.3,0.37,0.3,1765861200000000000,5
O:TAN260116C00056000,2,0.2,0.2,0.2,0.2,1765861200000000000,1
O:TAN260116P00037000,25,0.1,0.1,0.1,0.1,1765861200000000000,1
O:TAN260116P00040000,2,0.25,0.25,0.25,0.25,1765861200000000000,1
O:TAN260116P00042000,3,0.4,0.45,0.45,0.4,1765861200000000000,2
O:TAN260116P00043000,1,0.58,0.58,0.58,0.58,1765861200000000000,1
O:TAN260116P00045000,2,1.05,1.09,1.09,1.05,1765861200000000000,2
O:TAN260116P00046000,2,1.35,1.35,1.35,1.35,1765861200000000000,2
O:TAN260116P00047000,1005,1.93,1.9,1.98,1.9,1765861200000000000,14
O:TAN260116P00048000,2,2.36,2.36,2.36,2.36,1765861200000000000,1
O:TAN260116P00054000,8,7,7.12,7.12,7,1765861200000000000,4
O:TAN260116P00055000,8,7.99,8.08,8.08,7.99,1765861200000000000,4
O:TAN260220C00040000,2,8.4,8.5,8.5,8.4,1765861200000000000,2
O:TAN260220C00048000,12,2.99,3.15,3.15,2.85,1765861200000000000,3
O:TAN260220C00050000,10,2.05,2.05,2.05,2.05,1765861200000000000,1
O:TAN260220C00055000,5,0.87,0.9,0.9,0.87,1765861200000000000,3
O:TAN260220C00060000,4,0.37,0.37,0.37,0.37,1765861200000000000,2
O:TAN260220P00040000,4,0.68,0.72,0.72,0.68,1765861200000000000,2
O:TAN260320C00050000,25,2.72,2.72,2.72,2.72,1765861200000000000,2
O:TAN260320C00060000,20,0.85,0.77,0.85,0.75,1765861200000000000,4
O:TAN260320P00040000,20,1,0.97,1,0.97,1765861200000000000,4
O:TAN260417C00045000,1,5.58,5.58,5.58,5.58,1765861200000000000,1
O:TAN260417C00050000,3,3,3,3,3,1765861200000000000,1
O:TAN260515C00048000,2,4.5,4.75,4.75,4.5,1765861200000000000,2
O:TAN260515C00051000,2,3.5,3.5,3.5,3.5,1765861200000000000,2
O:TAN260515C00053000,2,2.8,2.8,2.8,2.8,1765861200000000000,2
O:TAN260515C00075000,1,0.4,0.4,0.4,0.4,1765861200000000000,1
O:TAN260618C00043000,5,8.4,8.4,8.4,8.4,1765861200000000000,1
O:TAN260618C00050000,3,4.29,4,4.29,4,1765861200000000000,2
O:TAN260618C00060000,5,2,2,2,2,1765861200000000000,1
O:TAN260918C00060000,10,2.5,2.5,2.5,2.5,1765861200000000000,1
O:TAN261120C00020000,1,27.59,27.59,27.59,27.59,1765861200000000000,1
O:TAN261120C00052000,2,5.6,5.3,5.6,5.3,1765861200000000000,2
O:TAN270115C00042000,1,11.6,11.6,11.6,11.6,1765861200000000000,1
O:TAN270115C00065000,6,3.25,3.01,3.25,3,1765861200000000000,3
O:TAN270115C00075000,4,1.8,1.8,1.8,1.8,1765861200000000000,1
O:TAP251219C00045000,2,3.2,3.2,3.2,3.2,1765861200000000000,1
O:TAP251219C00047500,55,2.34,0.86,2.34,0.85,1765861200000000000,20
O:TAP251219C00050000,28,0.13,0.05,0.13,0.05,1765861200000000000,8
O:TAP251219P00042500,4,0.05,0.05,0.06,0.05,1765861200000000000,4
O:TAP251219P00045000,3,0.1,0.06,0.1,0.06,1765861200000000000,3
O:TAP251219P00047500,8,0.26,0.28,0.28,0.2,1765861200000000000,7
O:TAP260116C00035000,1,13.5,13.5,13.5,13.5,1765861200000000000,1
O:TAP260116C00045000,4,3.4,3.9,3.9,3.4,1765861200000000000,2
O:TAP260116C00047500,90,2.81,1.75,2.81,1.75,1765861200000000000,20
O:TAP260116C00050000,136,0.55,0.6,0.85,0.55,1765861200000000000,36
O:TAP260116C00052500,9,0.24,0.2,0.25,0.2,1765861200000000000,9
O:TAP260116P00042500,1,0.19,0.19,0.19,0.19,1765861200000000000,1
O:TAP260116P00045000,16,0.4,0.45,0.45,0.36,1765861200000000000,10
O:TAP260116P00047500,55,1.15,1.1,1.15,0.9,1765861200000000000,11
O:TAP260116P00050000,12,2.3,2.3,2.3,2.3,1765861200000000000,3
O:TAP260116P00052500,36,4.4,4.2,4.4,4.15,1765861200000000000,3
O:TAP260417C00047500,6,3.75,3.7,3.75,3.7,1765861200000000000,6
O:TAP260417C00050000,10,2.4,2.42,2.45,2.35,1765861200000000000,7
O:TAP260417C00052500,26,1.5,1.4,1.54,1.4,1765861200000000000,10
O:TAP260417P00042500,10,1.2,1.25,1.25,1.2,1765861200000000000,8
O:TAP260417P00045000,13,1.85,1.9,1.9,1.85,1765861200000000000,12
O:TAP260417P00047500,9,2.7,2.8,2.8,2.7,1765861200000000000,9
O:TAP260417P00050000,18,3.9,4.2,4.2,3.9,1765861200000000000,12
O:TAP260618C00050000,3,3.2,2.9,3.2,2.9,1765861200000000000,2
O:TAP260618C00055000,5,1.66,1.65,1.75,1.65,1765861200000000000,4
O:TAP260618C00057500,8,1.15,1.15,1.15,1.15,1765861200000000000,1
O:TAP260618P00037500,1,0.83,0.83,0.83,0.83,1765861200000000000,1
O:TAP260618P00040000,10,1.15,1.15,1.15,1.15,1765861200000000000,1
O:TAP260618P00050000,1,4.9,4.9,4.9,4.9,1765861200000000000,1
O:TAP260618P00052500,2,6.5,6.5,6.5,6.5,1765861200000000000,2
O:TAP270115C00055000,47,3.25,3.5,3.5,3.25,1765861200000000000,3
O:TAP270115P00040000,3,2.6,2.6,2.6,2.6,1765861200000000000,3
O:TAP270115P00045000,1,4.15,4.15,4.15,4.15,1765861200000000000,1
O:TAP270115P00047500,1,5.25,5.25,5.25,5.25,1765861200000000000,1
O:TAP280121C00055000,1,5.9,5.9,5.9,5.9,1765861200000000000,1
O:TAP280121P00045000,3,6.5,6.37,6.5,6.37,1765861200000000000,2
O:TARA251219C00005000,8,0.55,0.55,0.55,0.55,1765861200000000000,1
O:TARA260220C00007500,10,0.2,0.2,0.2,0.2,1765861200000000000,1
O:TARA260515C00002500,50,3.2,3.2,3.2,3.2,1765861200000000000,1
O:TARA260515C00007500,6,0.7,0.7,0.7,0.7,1765861200000000000,2
O:TARK251219P00055000,1,0.38,0.38,0.38,0.38,1765861200000000000,1
O:TARK251219P00065000,1,1.63,1.63,1.63,1.63,1765861200000000000,1
O:TARK260320C00080000,1,4.2,4.2,4.2,4.2,1765861200000000000,1
O:TARK260320P00050000,1,3.49,3.49,3.49,3.49,1765861200000000000,1
O:TARS251219C00070000,5,10.59,10.84,10.84,10.59,1765861200000000000,2
O:TARS251219C00075000,2,3.7,4,4,3.7,1765861200000000000,2
O:TARS251219P00080000,31,2.31,2.5,2.65,2.31,1765861200000000000,9
O:TARS260116C00080000,10,5.8,5.05,5.8,5.05,1765861200000000000,5
O:TARS260116C00090000,3,2.1,1.55,2.1,1.55,1765861200000000000,2
O:TARS260116C00095000,1,1.25,1.25,1.25,1.25,1765861200000000000,1
O:TARS260116C00100000,1,0.35,0.35,0.35,0.35,1765861200000000000,1
O:TARS260417C00070000,1,14.75,14.75,14.75,14.75,1765861200000000000,1
O:TARS261218C00075000,1,19.5,19.5,19.5,19.5,1765861200000000000,1
O:TASK260116C00012500,47,0.21,0.2,0.21,0.2,1765861200000000000,3
O:TASK260417C00012500,1,1,1,1,1,1765861200000000000,1
O:TASK260417C00015000,2,0.35,0.35,0.35,0.35,1765861200000000000,1
O:TBBB260116P00030000,2,0.42,0.42,0.42,0.42,1765861200000000000,2
O:TBBB260220C00035000,50,1.05,1.05,1.05,1.05,1765861200000000000,1
O:TBBB260515P00020000,1,0.33,0.33,0.33,0.33,1765861200000000000,1
O:TBBB260515P00040000,3,7.8,7.8,7.8,7.8,1765861200000000000,1
O:TBBB261218P00030000,1,3.26,3.26,3.26,3.26,1765861200000000000,1
O:TBBK251219C00070000,1,0.4,0.4,0.4,0.4,1765861200000000000,1
O:TBBK251219C00080000,2,0.01,0.01,0.01,0.01,1765861200000000000,1
O:TBCH251219C00012500,27,1.75,1.76,2.3,1.65,1765861200000000000,27
O:TBCH251219C00015000,8,0.2,0.15,0.25,0.15,1765861200000000000,8
O:TBCH260116C00012000,6,2.7,2.6,2.77,2.6,1765861200000000000,6
O:TBCH260116C00015000,8,0.73,0.55,0.75,0.55,1765861200000000000,8
O:TBF251219C00024000,87,0.25,0.25,0.25,0.24,1765861200000000000,28
O:TBF260618C00022000,1,2.4,2.4,2.4,2.4,1765861200000000000,1
O:TBF260618C00023000,1,1.6,1.6,1.6,1.6,1765861200000000000,1
O:TBF260618C00025000,1,0.55,0.55,0.55,0.55,1765861200000000000,1
O:TBF260618C00026000,40,0.3,0.3,0.3,0.3,1765861200000000000,1
O:TBHC251219C00002500,30,0.03,0.03,0.03,0.03,1765861200000000000,2
O:TBHC260116C00001000,15,0.22,0.22,0.22,0.22,1765861200000000000,1
O:TBLA251219C00002500,10,1.05,1.05,1.05,1.05,1765861200000000000,1
O:TBLA260417C00005000,2,0.15,0.15,0.15,0.15,1765861200000000000,1
O:TBPH260320C00015000,1,5,5,5,5,1765861200000000000,1
O:TBPH261218C00015000,1,5.96,5.96,5.96,5.96,1765861200000000000,1
O:TBRG251219C00025000,1,0.38,0.38,0.38,0.38,1765861200000000000,1
O:TBRG260116C00020000,1,2.8,2.8,2.8,2.8,1765861200000000000,1
O:TBRG260116C00025000,1,0.64,0.64,0.64,0.64,1765861200000000000,1
O:TBT251219C00031000,5,3.8,3.8,3.8,3.8,1765861200000000000,2
O:TBT251219C00033000,13,2.05,1.95,2.05,1.91,1765861200000000000,3
O:TBT251219C00034000,13,0.97,0.85,0.97,0.85,1765861200000000000,4
O:TBT251219C00035000,30,0.37,0.2,0.37,0.2,1765861200000000000,9
O:TBT251219C00036000,1,0.08,0.08,0.08,0.08,1765861200000000000,1
O:TBT251219P00035000,10,0.35,0.35,0.35,0.35,1765861200000000000,1
O:TBT260116C00032000,1,2.95,2.95,2.95,2.95,1765861200000000000,1
O:TBT260116C00033000,3,2,1.82,2,1.82,1765861200000000000,2
O:TBT260116C00034000,16,1.25,1.05,1.25,1.05,1765861200000000000,4
O:TBT260116C00035000,50,0.85,0.59,0.85,0.59,1765861200000000000,16
O:TBT260116C00036000,5,0.34,0.31,0.34,0.31,1765861200000000000,2
O:TBT260116C00040000,5,0.04,0.04,0.04,0.04,1765861200000000000,1
O:TBT260116P00015000,2,0.02,0.02,0.02,0.02,1765861200000000000,1
O:TBT260116P00029000,2,0.1,0.04,0.1,0.04,1765861200000000000,2
O:TBT260116P00031000,3,0.01,0.05,0.05,0.01,1765861200000000000,2
O:TBT260116P00032000,1,0.1,0.1,0.1,0.1,1765861200000000000,1
O:TBT260116P00033000,2,0.22,0.22,0.22,0.22,1765861200000000000,2
O:TBT260320C00031000,5,3.9,3.85,3.9,3.85,1765861200000000000,2
O:TBT260320C00032000,1,3.09,3.09,3.09,3.09,1765861200000000000,1
O:TBT260320C00033000,2,2.4,2.4,2.4,2.4,1765861200000000000,1
O:TBT260320C00034000,81,2,1.75,2,1.75,1765861200000000000,6
O:TBT260320C00035000,20,1.34,1.34,1.34,1.34,1765861200000000000,2
O:TBT260320C00037000,3,0.75,0.75,0.75,0.75,1765861200000000000,1
O:TBT260320C00038000,50,0.7,0.7,0.7,0.7,1765861200000000000,7
O:TBT260320P00032000,2,0.48,0.48,0.48,0.48,1765861200000000000,1
O:TBT260618C00034000,16,2.52,2.5,2.52,2.46,1765861200000000000,3
O:TBT260618C00039000,19,0.9,0.9,0.9,0.9,1765861200000000000,3
O:TBT260618C00045000,1,0.29,0.29,0.29,0.29,1765861200000000000,1
O:TBT270115C00032000,3,4.46,4.46,4.46,4.46,1765861200000000000,1
O:TBT270115P00024000,5,0.39,0.39,0.39,0.39,1765861200000000000,1
O:TBT270115P00029000,6,1.1,1.1,1.1,1.1,1765861200000000000,2
O:TBT270115P00034000,3,3.4,3.4,3.4,3.4,1765861200000000000,1
O:TBT270115P00035000,10,4,4,4,4,1765861200000000000,2
O:TBT270115P00055000,5,20.99,20.99,20.99,20.99,1765861200000000000,1
O:TBT280121C00050000,2,1.05,1.05,1.05,1.05,1765861200000000000,1
O:TBT280121P00023000,10,0.85,0.89,0.89,0.85,1765861200000000000,3
O:TBT280121P00026000,1,1.65,1.65,1.65,1.65,1765861200000000000,1
O:TCBI260320C00110000,1,1.15,1.15,1.15,1.15,1765861200000000000,1
O:TCBK260116C00050000,1,4.8,4.8,4.8,4.8,1765861200000000000,1
O:TCMD260116C00017500,2,11.5,11.5,11.5,11.5,1765861200000000000,1
O:TCMD260116C00030000,22,1.02,1.2,1.65,1.02,1765861200000000000,5
O:TCMD260116P00005000,2,0.05,0.05,0.05,0.05,1765861200000000000,1
O:TCMD260717C00022500,3,8.87,8.87,8.87,8.87,1765861200000000000,1
O:TCMD260717C00030000,1,4.7,4.7,4.7,4.7,1765861200000000000,1
O:TCMD260717P00020000,1,1,1,1,1,1765861200000000000,1
O:TCOM251219C00070000,4,1.6,1.32,1.6,1.28,1765861200000000000,3
O:TCOM251219C00075000,4,0.03,0.04,0.04,0.03,1765861200000000000,2
O:TCOM251219C00080000,1,0.03,0.03,0.03,0.03,1765861200000000000,1
O:TCOM251219P00065000,74,0.06,0.1,0.1,0.05,1765861200000000000,4
O:TCOM251219P00070000,33,0.5,0.43,0.5,0.4,1765861200000000000,4
O:TCOM260116C00070000,34,2.6,2.7,2.7,2.55,1765861200000000000,9
O:TCOM260116C00075000,6,0.77,0.7,0.77,0.7,1765861200000000000,3
O:TCOM260116C00080000,10,0.16,0.16,0.16,0.16,1765861200000000000,1
O:TCOM260116C00085000,10,0.07,0.07,0.07,0.07,1765861200000000000,1
O:TCOM260116P00060000,21,0.1,0.09,0.1,0.09,1765861200000000000,3
O:TCOM260116P00065000,3,0.27,0.27,0.27,0.27,1765861200000000000,2
O:TCOM260116P00070000,925,1.6,1.55,1.6,1.5,1765861200000000000,59
O:TCOM260320C00075000,23,3.1,3.1,3.1,3.1,1765861200000000000,2
O:TCOM260320P00045000,3,0.19,0.19,0.19,0.19,1765861200000000000,1
O:TCOM260618P00065000,1,3.7,3.7,3.7,3.7,1765861200000000000,1
O:TCOM270115C00090000,33,4.76,4.93,5.6,4.76,1765861200000000000,16
O:TCOM270115C00105000,25,2.5,2.5,2.5,2.5,1765861200000000000,1
O:TCOM270115P00065000,33,6.72,6.37,6.72,5.7,1765861200000000000,16
O:TCOM280121C00110000,1,5.25,5.25,5.25,5.25,1765861200000000000,1
O:TCPC251219C00005000,176,0.83,0.9,0.9,0.83,1765861200000000000,8
O:TCPC251219C00007500,8,0.03,0.03,0.03,0.03,1765861200000000000,1
O:TCPC260116C00002500,231,3.48,3.3,3.48,3.3,1765861200000000000,13
O:TCPC260116P00007500,40,1.9,1.95,1.95,1.9,1765861200000000000,4
O:TCPC260116P00010000,10,4.45,4.45,4.45,4.45,1765861200000000000,1
O:TCPC260220C00002500,26,3.52,3.2,3.52,3.2,1765861200000000000,7
O:TCPC260220C00005000,20,0.85,0.85,0.85,0.85,1765861200000000000,1
O:TCPC260515C00002500,22,3.45,3.36,3.48,3.35,1765861200000000000,22
O:TCPC260515C00005000,132,0.8,0.89,0.9,0.8,1765861200000000000,3
O:TCPC260515C00007500,161,0.07,0.1,0.1,0.05,1765861200000000000,22
O:TCPC260515P00007500,160,2.19,2.1,2.2,2.09,1765861200000000000,56
O:TD251219C00080000,10,11.88,11.88,11.88,11.88,1765861200000000000,1
O:TD251219C00085000,2,7,7,7,7,1765861200000000000,1
O:TD251219C00090000,6,2.13,2,2.13,1.7,1765861200000000000,4
O:TD251219C00092500,6,0.5,0.3,0.5,0.3,1765861200000000000,4
O:TD251219P00090000,2,0.16,0.25,0.25,0.16,1765861200000000000,2
O:TD251219P00092500,15,0.85,0.95,0.95,0.85,1765861200000000000,2
O:TD260116C00060000,2,31.71,31.73,31.73,31.71,1765861200000000000,2
O:TD260116C00065000,2,26.71,26.73,26.73,26.71,1765861200000000000,2
O:TD260116C00082500,10,9.78,9.78,9.78,9.78,1765861200000000000,1
O:TD260116C00085000,40,7.18,7.4,7.4,7.18,1765861200000000000,2
O:TD260116C00090000,31,2.94,3.12,3.12,2.93,1765861200000000000,5
O:TD260116C00092500,49,1.53,1.35,1.8,1.35,1765861200000000000,7
O:TD260116C00095000,66,0.58,0.5,0.6,0.5,1765861200000000000,10
O:TD260116P00065000,2,0.05,0.05,0.05,0.05,1765861200000000000,1
O:TD260116P00090000,25,1.1,1.1,1.1,1.1,1765861200000000000,1
O:TD260116P00092500,68,2.3,2.3,2.35,2.2,1765861200000000000,5
O:TD260220C00090000,270,3.73,3.65,3.83,3.65,1765861200000000000,65
O:TD260220C00092500,57,2.4,2.35,2.4,2.35,1765861200000000000,3
O:TD260220C00095000,82,1.25,1.3,1.35,1.15,1765861200000000000,9
O:TD260220C00097500,1,0.66,0.66,0.66,0.66,1765861200000000000,1
O:TD260220P00082500,1,0.4,0.4,0.4,0.4,1765861200000000000,1
O:TD260220P00085000,1,0.77,0.77,0.77,0.77,1765861200000000000,1
O:TD260220P00090000,343,1.95,1.97,2.05,1.8,1765861200000000000,77
O:TD260417C00082500,10,10.85,10.85,10.85,10.85,1765861200000000000,1
O:TD260417C00090000,1,5.22,5.22,5.22,5.22,1765861200000000000,1
O:TD260417C00092500,3,3.7,3.7,3.7,3.7,1765861200000000000,2
O:TD260417C00095000,6,2.9,2.5,2.9,2.5,1765861200000000000,2
O:TD260417C00097500,2,1.75,1.75,1.75,1.75,1765861200000000000,1
O:TD260417C00110000,2,0.2,0.2,0.2,0.2,1765861200000000000,2
O:TD260417P00075000,2,0.45,0.45,0.45,0.45,1765861200000000000,1
O:TD260417P00082500,1,1.3,1.3,1.3,1.3,1765861200000000000,1
O:TD260417P00095000,1,5.75,5.75,5.75,5.75,1765861200000000000,1
O:TD260717C00092500,1,5.31,5.31,5.31,5.31,1765861200000000000,1
O:TD260717C00095000,4,4,4,4,4,1765861200000000000,2
O:TD260717C00097500,6,3.1,2.95,3.1,2.95,1765861200000000000,6
O:TD260717C00100000,26,2.2,2.15,2.2,2.15,1765861200000000000,6
O:TD260717C00105000,1,1.15,1.15,1.15,1.15,1765861200000000000,1
O:TD260717P00085000,4,2.95,2.95,2.95,2.95,1765861200000000000,4
O:TD260717P00087500,3,3.7,3.7,3.7,3.7,1765861200000000000,3
O:TD260717P00090000,27,4.6,4.6,4.6,4.6,1765861200000000000,6
O:TD260717P00092500,111,5.64,5.7,5.7,5.6,1765861200000000000,10
O:TD270115C00065000,4,27.86,27.72,27.86,27.7,1765861200000000000,4
O:TD270115C00070000,10,23.05,23.05,23.05,23.05,1765861200000000000,1
O:TD270115C00077500,10,16.95,16.95,16.95,16.95,1765861200000000000,1
O:TD270115C00085000,1,11.6,11.6,11.6,11.6,1765861200000000000,1
O:TD270115C00097500,1,5.15,5.15,5.15,5.15,1765861200000000000,1
O:TD270115C00100000,1,4.4,4.4,4.4,4.4,1765861200000000000,1
O:TD270115C00120000,10,1,1,1,1,1765861200000000000,1
O:TD280121C00067500,4,26.5,26.8,26.8,26.5,1765861200000000000,4
O:TD280121C00095000,10,9.26,9.26,9.26,9.26,1765861200000000000,1
O:TD280121C00100000,10,7.06,7.06,7.06,7.06,1765861200000000000,1
O:TDAY251219C00003000,22,2.48,2.48,2.48,2.48,1765861200000000000,1
O:TDAY251219C00005000,10,0.46,0.5,0.5,0.46,1765861200000000000,3
O:TDAY260116C00003000,25,2.5,2.5,2.5,2.5,1765861200000000000,1
O:TDAY260116C00004000,25,1.55,1.55,1.55,1.55,1765861200000000000,1
O:TDAY260116C00005000,8,0.65,0.65,0.65,0.65,1765861200000000000,1
O:TDAY260116C00006000,1,0.21,0.21,0.21,0.21,1765861200000000000,1
O:TDC251219C00027500,1,2.4,2.4,2.4,2.4,1765861200000000000,1
O:TDC251219C00030000,1,0.27,0.27,0.27,0.27,1765861200000000000,1
O:TDC251219C00035000,1,0.05,0.05,0.05,0.05,1765861200000000000,1
O:TDC251219P00030000,42,0.25,0.55,0.7,0.25,1765861200000000000,11
O:TDC260116C00025000,1,4.97,4.97,4.97,4.97,1765861200000000000,1
O:TDC260116C00030000,2,1.47,1.02,1.47,1.02,1765861200000000000,2
O:TDC260116C00032500,1,0.3,0.3,0.3,0.3,1765861200000000000,1
O:TDC260116P00030000,1,0.99,0.99,0.99,0.99,1765861200000000000,1
O:TDC260417C00032500,12,1.9,1.65,1.9,1.65,1765861200000000000,3
O:TDC260417C00035000,50,1.12,1.12,1.12,1.12,1765861200000000000,3
O:TDC260417P00025000,1,0.85,0.85,0.85,0.85,1765861200000000000,1
O:TDC260717P00025000,2,1.4,1.4,1.4,1.4,1765861200000000000,1
O:TDC260717P00027500,2,2.3,2.3,2.3,2.3,1765861200000000000,1
O:TDC260717P00030000,1,3.55,3.55,3.55,3.55,1765861200000000000,1
O:TDC260717P00035000,3,6.42,6.82,6.82,6.42,1765861200000000000,3
O:TDG251219C01270000,1,17.93,17.93,17.93,17.93,1765861200000000000,1
O:TDG251219C01275000,1,11.7,11.7,11.7,11.7,1765861200000000000,1
O:TDG251219C01290000,1,4.68,4.68,4.68,4.68,1765861200000000000,1
O:TDG251219C01295000,2,5.56,3.18,5.56,3.18,1765861200000000000,2
O:TDG251219C01310000,4,2.16,1.44,2.16,1.44,1765861200000000000,2
O:TDG251219C01315000,1,1.2,1.2,1.2,1.2,1765861200000000000,1
O:TDG251219C01380000,1,0.5,0.5,0.5,0.5,1765861200000000000,1
O:TDG251219P00610000,1,2.37,2.37,2.37,2.37,1765861200000000000,1
O:TDG251219P01240000,2,1.7,2.5,2.5,1.7,1765861200000000000,2
O:TDG251219P01250000,1,3.1,3.1,3.1,3.1,1765861200000000000,1
O:TDG251219P01270000,1,9.93,9.93,9.93,9.93,1765861200000000000,1
O:TDG251219P01295000,1,28.7,28.7,28.7,28.7,1765861200000000000,1
O:TDG251219P01300000,8,20,30.4,30.4,20,1765861200000000000,3
O:TDG251219P01320000,1,45,45,45,45,1765861200000000000,1
O:TDG260116C01290000,1,33.98,33.98,33.98,33.98,1765861200000000000,1
O:TDG260116C01300000,7,25,23.28,25,23.28,1765861200000000000,5
O:TDG260116C01320000,1,16.4,16.4,16.4,16.4,1765861200000000000,1
O:TDG260116C01330000,1,14.1,14.1,14.1,14.1,1765861200000000000,1
O:TDG260116C01340000,2,12.77,12.2,12.77,12.2,1765861200000000000,2
